Target age (ka),Site Name,Latitude,Longitude,Biome 6000 Consolidated Name,Biome 6000 biome code,Biome 4.2 Biome 6000 common biomes,MegaBiomes (Scheme 2),BIOME 4.2 names from model code,Biome 4.2 code,BIOME4.2 BIOME 6000-equivalencies
0,S264,69.58,-153.26,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,S266,70.44,-149.11,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,S269,70.51,-153,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,S270,70.87,-153.72,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,"Sagwonbluffs, N slope (R3310)",69.25,-148.67,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Sand,66.9,-91.37,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Sand,66.9,-91.37,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Sand,66.9,-91.37,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Sand,66.9,-91.37,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Sand,66.9,-91.37,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Sarcpa Lake,68.53,-83.25,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Sarcpa Lake,68.53,-83.25,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Sarcpa Lake,68.53,-83.25,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Sarcpa Lake,68.53,-83.25,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Sarcpa Lake,68.53,-83.25,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Sarcpa Lake,68.53,-83.25,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Sardlup Qaqa,64.4,-51.68,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Sätrehaug-1,61.42,7.42,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Scammon Bay,61.83,-165.58,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Sermeriut B,69.2,-51.13,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Site 1,64.33,-96.17,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Site 1,58.27,-63.95,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Site 2,57.92,-62.57,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Site 2,58.67,-63.37,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Site 3,58.37,-63.55,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Site 3,58.37,-63.55,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Site 3,58.37,-63.55,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Site 34,69.58,-129.97,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Site 35,69.68,-130.92,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Site 5,63.75,-68.5,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Site 5,63.75,-68.5,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Spongilla So,59.97,-44.35,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,"Stop 2, N slope (R3309)",69.25,-148.67,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Store Saltso 1,67,-50.6,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Store Saltso 3,66.99,-50.62,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,"Stormaren, Öland",56.33,16.42,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Terte Lake A,64.47,-51.92,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Tulilik Lake,67.22,-163.7,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Tungak Lake,61.19,-164.17,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Tungak Lake,61.19,-164.22,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Two Loon Lake,59.47,-64.18,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Two Loon Lake,59.47,-64.18,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Two Loon Lake,59.47,-64.18,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Two Loon Lake,59.47,-64.18,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Two Loon Lake,59.47,-64.18,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Vattenfloen,62.35,12.7,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Vestra Gislholtsvatn,63.93,-20.52,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,"Vinjakvelven, Sandvatnet",59.78,6.28,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Vuolep Allakasjaure,68.17,18.17,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Yathkyed Lake Site 1,62.77,-98.38,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Yathkyed Lake Site 2,63.28,-97.75,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Yukon Delta,62.95,-164.63,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Yukon Delta (R1353),62.38,-163.8,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Yukon Delta (R1906),62.08,-164.93,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Yukon Delta (R1936),62.08,-164.93,erect dwarf shrub tundra,18,Tundra,tundra,Dwarf shrub tundra,24,Erect dwarf shrub tundra
0,Ambarchik Surface,69.68,163.8,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Cape Sabler 3,74.33,100,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Chesterfield Inlet,63.33,-90.75,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Chesterfield Inlet,63.33,-90.75,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Dewar Lakes,68.62,-71.17,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Hall Beach,68.78,-81.25,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Hall Beach,68.78,-81.25,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Helgöy,70.17,19.5,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,HR 112,70.06,-148.58,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Jack London (Wrangel Island),71.17,-179.75,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Jack London (Wrangel Island),71.17,-179.75,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Keith Bay,68.33,-88.17,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Keith Bay,68.33,-88.17,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Khitshnikov,71.17,-179.17,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Lake 3/4 1,67.02,-51,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Lake RS36,72.58,-95.07,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Levinson-Lessing Lake,74.47,98.63,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Longstaff Bluff,68.92,-75.13,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Longstaff Bluff,68.92,-75.13,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Longstaff Bluff,68.92,-75.13,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Longstaff Bluff,68.92,-75.13,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Longstaff Bluff,68.92,-75.13,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Longstaff Bluff,68.92,-75.13,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Longstaff Bluff,68.92,-75.13,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Longstaff Bluff,68.92,-75.13,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Makar Inlet,68.3,-85.67,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Makar Inlet,68.3,-85.67,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Makar Inlet,68.3,-85.67,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Mosfell [Grimsnes],64.13,-20.61,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,near Labaz Lake15,72.5,99.83,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,near Levinson-Lessing Lake1,74.58,98.83,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,near Levinson-Lessing Lake2,74.58,98.83,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,near Levinson-Lessing Lake6,74.58,98.83,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,near Levinson-Lessing Lake7,74.58,98.83,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,near Levinson-Lessing Lake8,74.58,98.83,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,near Levinson-Lessing Lake9,74.58,98.83,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,"Nelson Island, lowland near Tununak",60.57,-165.25,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,R088,67.75,135,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,R123,66,180,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,R142,62,132.17,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,R45,71.17,-179.42,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,R46,71.17,-179.42,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,R47,71.17,-179.42,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,R50,71.2,-178.7,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Repulse Bay,63.5,-86.25,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,RS25,73.52,-95.48,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,RS30,72.48,-95.03,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,RS31,72.22,-94.95,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,RS32,72.03,-94.63,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,RS33,72.02,-94.77,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,RS34,72.02,-94.88,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,RS37,72.67,-95.08,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,RS38,72.68,-94.38,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,RS40,72.6,-93.87,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,RS41,72.83,-93.95,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,RS42,72.8,-95.13,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,S074,72,127,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,S083,62.05,132.33,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,S145,63.74,-144.71,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,S158,69.4,156.7,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,S162,59.18,-156.03,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,S165,58.74,-157.78,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,S166,58.79,-159.15,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Saint John's Harbour,58.45,-62.78,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Sarcpa Lake,68.53,-83.25,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Sarcpa Lake,68.53,-83.25,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Seward Peninsula,64.75,-165.2,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Site 2,58.67,-63.37,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Sommerso,81.58,-14.67,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Tre Druig Lake,71.2,-178.75,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Tungak Lake area,61.17,-164.2,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Ushkovskii,56.22,159.97,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Veseloye Lake,71.17,-178.35,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,Veseloye Lake,71.17,-179.65,graminoid and forb tundra,16,Tundra,tundra,Steppe tundra,22,Graminoid and forb tundra
0,10 Mile Lake,63.05,-145.42,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Ageröds Mosse,55.83,13.42,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Ahaliorak Lake,68.91,-151.32,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Angal Lake,67.13,-153.88,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Årstrandmyra,68.3,14.08,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,"Austin's Cabin, St. Michael's Village",63.47,-162.09,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Baker Lake Site 1,64.3,-96,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Berezovets,62.52,35.38,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Betenkes Section,67.67,134.42,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,BI01,57.11,-76.39,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,BI04,57.12,-76.42,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,BI05,57.13,-76.41,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Big Sky Lake,69.35,-148.38,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Birch Lake (NW Alaska),67.12,-160.82,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Bison Gulch (R1450),63.83,-149,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Blomstölvatn,59.77,6.25,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Bolvan Lake North,67.72,48.72,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Bolvan Lake South,67.71,48.72,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Bolvan Ravine,67.74,48.72,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Cape Sabler 4,74.34,100,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Cheeneigyn Lake,64.77,174.63,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Choir Boy Lake,58.67,-94,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,"Coastal station 24, Yukon Delta",62,-165.75,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Coffee Can Lake,65.28,-156.91,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Coppermine Saddleback,67.83,-115.32,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Crowsnest Lake,68.33,-146.48,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Dallican water,60.39,-1.1,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,"Denali Hway, mile 15",63.05,-145.83,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,"Denali Hwy, 2 mile W of Cantwell (R 1689)",63.33,-148.92,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,"Denali Hwy, Mi 95",63.26,-147.78,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Derevanoi Lake,69.23,86.57,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Desperation Lake,68.33,-158.72,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Diana 375,60.99,-69.96,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Dlinnoye,67.75,-178.83,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Dlinnoye Lake,67.75,-178,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Dolgoe Ozero,71.87,127.07,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Downwind Lake,63.04,-146.12,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Eavok Lake,66.87,-161.38,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Eightmile Lake,63.89,-149.25,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Elgennya Lake,62.08,149,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Elgennya Lake,62.08,149,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Elgygytgyn 104m,67.5,172.08,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Elgygytgyn 136m,67.5,172.08,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Elgygytgyn 163m,67.5,172.08,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Elikchan Lake 1,60.75,151.88,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Elikchan Lake 2,60.75,151.88,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Elikchan Lake 3,60.75,151.88,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Elusive Lake,68.66,-148.52,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Empire Lake,67.41,-149.78,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Ennadai Lake [Site 3],61.13,-100.88,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Ennadai Lake [Site 3],61.13,-100.88,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Ennadai Lake [Site 3],61.13,-100.88,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Ennadai Lake [Site 4],62.03,-99.73,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Esker [CA:NWT],66.22,-92.38,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Esker [CA:NWT],66.22,-92.38,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Esker [CA:NWT],66.22,-92.38,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Esker [CA:NWT],66.22,-92.38,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Esturvand,70.43,27.33,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Etivlik Lake,68.13,-156.03,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Figurnoye Lake,62.1,149,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Gamle Saterkulen-1,61.92,7.25,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Geisdalen-1,61.63,7.38,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Gek Lake,63.38,147.65,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Gek Lake,63.38,147.65,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Glukharinoe,66,69,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
0,Glukhoye Lake,59.75,149.92,low and high shrub tundra,5,Tundra,tundra,Shrub tundra,23,Low and high shrub tundra
